sentence,x,y,w,l,area_percent,date,receipt_no,total,title,address,brand_name
Ngày: 18/06/2017 Giờ: 13:40:24,0.1111111111111111,0.2750225428313796,1.0,0.024346257889990983,0.024346257889990983,0,0,0,0,0,0
Hé,1.0,0.3056807935076646,0.1111111111111111,0.02164111812443643,0.0024045686804929365,0,0,0,0,0,0
Thu ngân: Người quản trị,0.1111111111111111,0.3246167718665464,0.7407407407407407,0.031559963931469794,0.023377751060348,0,0,0,0,0,0
Khách hàng,0.1111111111111111,0.3498647430117223,0.3333333333333333,0.027051397655545536,0.009017132551848512,0,0,0,0,0,0
TEN HANG SL ĐG T.TIỀN,0.14814814814814814,0.3868349864743012,0.925925925925926,0.026149684400360685,0.02421267074107471,0,0,0,0,0,0
THÚC ĂN,0.1111111111111111,0.4201983769161407,0.25925925925925924,0.02164111812443643,0.0056106602544835175,0,0,0,0,0,0
"Garansdtxiddu 11.0 260,000 260,000",0.07407407407407407,0.454463480613165,1.037037037037037,0.027051397655545536,0.0280533012724176,0,0,0,0,0,0
"Gà rán sắt tỏi 4.0 260,000 260,000",0.07407407407407407,0.4869251577998197,1.037037037037037,0.02524797114517584,0.02618308118758976,0,0,0,0,0,0
"Cơm cuộncángừ 1.0 60,000 60,000",0.07407407407407407,0.521190261496844,1.037037037037037,0.026149684400360685,0.027118191230003672,0,0,0,0,0,0
"680,000",0.8888888888888888,0.5590622182146078,0.2222222222222222,0.019837691614066733,0.004408375914237051,0,0,0,0,0,0
THÚC UỎNG,0.07407407407407407,0.5942290351668169,0.3333333333333333,0.02254283137962128,0.007514277126540426,0,0,0,0,0,0
"Nước ép chanh dây: 1.0 45,000 45,000",0.037037037037037035,0.6275924256086565,1.0740740740740742,0.028854824165915238,0.030992218548575624,0,0,0,0,0,0
"Nước áp cả rốt+ cà 1.0 60,000 50,000",0.037037037037037035,0.6645626690712354,1.0740740740740742,0.026149684400360685,0.028086698059646663,0,0,0,0,0,0
chua,0.037037037037037035,0.6862037871956718,0.1851851851851852,0.018935978358881875,0.0035066626590522,0,0,0,0,0,0
"95,000",0.925925925925926,0.7222723174030659,0.1851851851851852,0.018935978358881875,0.0035066626590522,0,0,0,0,0,0
"T.CONG 5.0 676,000",0.037037037037037035,0.7583408476104598,1.0740740740740742,0.02975653742110009,0.03196072537821862,0,0,0,0,0,0
"TIÊN MẠT 675,000",0.07407407407407407,0.78809738503156,1.037037037037037,0.03787195671776375,0.03927462178138463,0,0,0,0,0,0
"Sáu trăm bảy mươi lăm ngàn đồng,/.",0.037037037037037035,0.8241659152389541,0.9629629629629628,0.0351668169522092,0.03386434225027552,0,0,0,0,0,0
"KHÁCH ĐUA. 00,000",0.037037037037037035,0.8485121731289449,1.0740740740740742,0.031559963931469794,0.03389773903750458,0,0,0,0,0,0
"TRẢ LẠI 26,000",0.037037037037037035,0.8800721370604148,1.0740740740740742,0.034265103697024346,0.03680325952643355,0,0,0,0,0,0
XIN CAM ON - HEN GAP LAI,0.1851851851851852,0.9729486023444543,0.7777777777777778,0.02975653742110009,0.02314397354974452,0,0,0,0,0,0
**“** BẠN SAO HOA DON **,0.25925925925925924,1.0117222723174029,0.5925925925925926,0.018034265103697024,0.010686971913301941,0,0,0,0,0,0
Gid £a;2014-16-17 Ó1:015/,0.6896551724137931,0.2385892116182573,0.4827586206896552,0.03734439834024896,0.01802833023322364,0,0,0,0,0,0
20 IN,0.1724137931034483,0.2800829875518672,0.6206896551724138,0.03941908713692946,0.02446701960223208,0,0,0,0,0,0
HĐ;BH:20141017.006 HĐB;18.20141016.0001,0.1724137931034483,0.3257261410788382,0.8965517241379308,0.04979253112033195,0.0446415796251252,0,0,0,0,0,0
PHIẾU THANH TOÁN.,0.5172413793103449,0.38381742738589214,0.3448275862068966,0.035269709543568464,0.012161968808127057,0,0,0,0,0,0
Stt Sản phầm. SL Digia T.tien,0.1724137931034483,0.4211618257261411,1.0344827586206895,0.05394190871369295,0.0558019745314065,0,0,0,0,0,0
"Chanh tươi 1 80,000. 80,600",0.2413793103448276,0.4771784232365146,1.0,0.04356846473029045,0.04356846473029045,0,0,0,0,0,0
"Chivas 38 6 26,900,000 161,400,000",0.2413793103448276,0.5269709543568465,1.0,0.04771784232365145,0.04771784232365145,0,0,0,0,0,0
"Hoa qua dic biét 2 $00,000 1,999,009.",0.2413793103448276,0.58298755186722,1.0344827586206895,0.03941908713692946,0.04077836600372013,0,0,0,0,0,0
"Lavie: 22 65,000: 1,430,000.",0.206896551724138,0.6307053941908713,1.0344827586206895,0.04149377593360997,0.04292459579338962,0,0,0,0,0,0
"Shisha vip, 2 500,000 1,000,000",0.206896551724138,0.6825726141078838,1.0689655172413792,0.04564315352697095,0.04879095721848619,0,0,0,0,0,0
Chivas 38,0.206896551724138,0.7344398340248963,0.2413793103448276,0.03734439834024896,0.009014165116611818,0,0,0,0,0,0
"‘Coke 4 65,000 260,000:",0.206896551724138,0.7821576763485477,1.0689655172413792,0.04771784232365145,0.05100872800114466,0,0,0,0,0,0
"8. Khăn lanh 10 5,000 50;000.",0.1724137931034483,0.8381742738589212,1.1034482758620692,0.04771784232365145,0.05265417083989126,0,0,0,0,0,0
"Tổng Tiên a 165,220,000.",0.3103448275862069,0.9481327800829876,1.0,0.04356846473029045,0.04356846473029045,0,0,0,0,0,0
"Vat (10%) 5 16,522,000",0.3103448275862069,0.995850622406639,1.0,0.04771784232365145,0.04771784232365145,0,0,0,0,0,0
"Trả thực :.... 181,742,000,",0.3103448275862069,1.049792531120332,1.0,0.05394190871369295,0.05394190871369295,0,0,0,0,0,0
THỦ NGÂN: mo. NV. BAN:,0.10344827586206896,1.107883817427386,0.9655172413793104,0.05394190871369295,0.0520818428959794,0,0,0,0,0,0
THUINGAN: mo. NV BẠN: (*⁄,0.10344827586206896,1.107883817427386,1.1724137931034482,0.13070539419087138,0.15324080698240092,0,0,0,0,0,0
PHTÊU TTNH TIŒN:,0.35,0.2272727272727273,1.05,0.03918495297805643,0.04114420062695925,0,0,0,0,0,0
Tiên :¡ 1 20/10/2026 1:03109A,0.2,0.268025078369906,1.3,0.0329153605015674,0.042789968652037616,0,0,0,0,0,0
"SOH.DON;, 00001-20102014601",0.2,0.29780564263322884,1.2,0.03605015673981191,0.043260188087774286,0,0,0,0,0,0
"RAN,",0.2,0.3275862068965517,0.25,0.02664576802507837,0.0066614420062695925,0,0,0,0,0,0
NHAN VION:,0.2,0.3652037617554859,0.45,0.028213166144200632,0.012695924764890282,0,0,0,0,0,0
Phục vụ:,0.2,0.3934169278996865,0.4,0.03918495297805643,0.01567398119122257,0,0,0,0,0,0
GloeVaox 20/10/20141:00118A,0.2,0.4247648902821317,1.35,0.047021943573667714,0.06347962382445141,0,0,0,0,0,0
gio Ra : 20/10/2014 4103106 A,0.2,0.4608150470219436,1.3,0.04231974921630094,0.05501567398119122,0,0,0,0,0,0
TOUISL GT,0.2,0.5156739811912225,0.35,0.02978056426332288,0.010423197492163009,0,0,0,0,0,0
"4 x 90,000,000 360,000,000",0.3,0.5517241379310345,1.2,0.04231974921630094,0.05078369905956113,0,0,0,0,0,0
SHISHA,0.2,0.5877742946708464,0.3,0.03134796238244514,0.009404388714733545,0,0,0,0,0,0
"2.x 1,000,000 2,000,000",0.3,0.6238244514106583,1.2,0.04231974921630094,0.05078369905956113,0,0,0,0,0,0
VOT VOT CANADA,0.15,0.6567398119122257,0.65,0.03134796238244514,0.02037617554858934,0,0,0,0,0,0
"3 x 10,000,000 30,000,000",0.25,0.6959247648902821,1.25,0.04231974921630094,0.052899686520376174,0,0,0,0,0,0
COCACOLA,0.15,0.7288401253918495,0.4,0.03761755485893417,0.01504702194357367,0,0,0,0,0,0
"20 .x 100,000 2,000,000",0.2,0.768025078369906,1.3,0.047021943573667714,0.061128526645768025,0,0,0,0,0,0
HOA OUA,0.15,0.8103448275862069,0.35,0.03134796238244514,0.0109717868338558,0,0,0,0,0,0
"3x 2,000,000 6,000,000",0.25,0.8510971786833855,1.25,0.03605015673981191,0.04506269592476489,0,0,0,0,0,0
"m,CỘNG 400,000,000",0.1,0.926332288401254,1.45,0.05329153605015674,0.07727272727272727,0,0,0,0,0,0
"KHACH TRA 400,000,000",0.1,1.0391849529780564,1.45,0.045454545454545456,0.0659090909090909,0,0,0,0,0,0
"VND: 400,000,000",0.1,1.0877742946708464,1.45,0.045454545454545456,0.0659090909090909,0,0,0,0,0,0
CAM ON QUÝ KHAGH,0.55,1.1630094043887147,0.6,0.0329153605015674,0.01974921630094044,0,0,0,0,0,0
HEN GAP LAL,0.6,1.1959247648902822,0.5,0.03134796238244514,0.01567398119122257,0,0,0,0,0,0
PHTÊU TTNH TIŒN:,0.35,0.2272727272727273,1.05,0.03918495297805643,0.04114420062695925,0,0,0,0,0,0
Tiên :¡ 1 20/10/2026 1:03109A,0.2,0.268025078369906,1.3,0.0329153605015674,0.042789968652037616,0,0,0,0,0,0
"SOH.DON;, 00001-20102014601",0.2,0.29780564263322884,1.2,0.03605015673981191,0.043260188087774286,0,0,0,0,0,0
"RAN,",0.2,0.3275862068965517,0.25,0.02664576802507837,0.0066614420062695925,0,0,0,0,0,0
NHAN VION:,0.2,0.3652037617554859,0.45,0.028213166144200632,0.012695924764890282,0,0,0,0,0,0
Phục vụ:,0.2,0.3934169278996865,0.4,0.03918495297805643,0.01567398119122257,0,0,0,0,0,0
GloeVaox 20/10/20141:00118A,0.2,0.4247648902821317,1.35,0.047021943573667714,0.06347962382445141,0,0,0,0,0,0
gio Ra : 20/10/2014 4103106 A,0.2,0.4608150470219436,1.3,0.04231974921630094,0.05501567398119122,0,0,0,0,0,0
TOUISL GT,0.2,0.5156739811912225,0.35,0.02978056426332288,0.010423197492163009,0,0,0,0,0,0
"4 x 90,000,000 360,000,000",0.3,0.5517241379310345,1.2,0.04231974921630094,0.05078369905956113,0,0,0,0,0,0
SHISHA,0.2,0.5877742946708464,0.3,0.03134796238244514,0.009404388714733545,0,0,0,0,0,0
"2.x 1,000,000 2,000,000",0.3,0.6238244514106583,1.2,0.04231974921630094,0.05078369905956113,0,0,0,0,0,0
VOT VOT CANADA,0.15,0.6567398119122257,0.65,0.03134796238244514,0.02037617554858934,0,0,0,0,0,0
"3 x 10,000,000 30,000,000",0.25,0.6959247648902821,1.25,0.04231974921630094,0.052899686520376174,0,0,0,0,0,0
COCACOLA,0.15,0.7288401253918495,0.4,0.03761755485893417,0.01504702194357367,0,0,0,0,0,0
"20 .x 100,000 2,000,000",0.2,0.768025078369906,1.3,0.047021943573667714,0.061128526645768025,0,0,0,0,0,0
HOA OUA,0.15,0.8103448275862069,0.35,0.03134796238244514,0.0109717868338558,0,0,0,0,0,0
"3x 2,000,000 6,000,000",0.25,0.8510971786833855,1.25,0.03605015673981191,0.04506269592476489,0,0,0,0,0,0
"m,CỘNG 400,000,000",0.1,0.9263322884012539,1.45,0.05329153605015674,0.07727272727272727,0,0,0,0,0,0
"KHACH TRA 400,000,000",0.1,1.0391849529780564,1.45,0.045454545454545456,0.0659090909090909,0,0,0,0,0,0
"VND: 400,000,000",0.1,1.0877742946708464,1.45,0.045454545454545456,0.0659090909090909,0,0,0,0,0,0
CAM ON QUÝ KHAGH,0.55,1.1630094043887147,0.6,0.0329153605015674,0.01974921630094044,0,0,0,0,0,0
HEN GAP LAL,0.6,1.1959247648902822,0.5,0.03134796238244514,0.01567398119122257,0,0,0,0,0,0
Công Ty Công Nghệ TinHoc Mai | |,0.9230769230769232,0.04013377926421405,1.3076923076923077,0.03177257525083612,0.04154875225109339,0,0,0,0,0,0
Tên Vàng,1.3076923076923077,0.07023411371237458,0.4615384615384616,0.02842809364548495,0.01312065860560844,0,0,0,0,0,0
www.mtv.org.vn,1.2307692307692308,0.10033444816053512,0.6153846153846154,0.03511705685618729,0.021610496526884487,0,0,0,0,0,0
"Sô 7 Nam Quôc Cang, Quận 1,",0.9230769230769232,0.137123745819398,1.1538461538461535,0.03177257525083612,0.03666066375096475,0,0,0,0,0,0
TP. H6 ChiMinh,1.2307692307692308,0.1705685618729097,0.6153846153846154,0.02842809364548495,0.017494211474144584,0,0,0,0,0,0
)B 56100311,1.3076923076923077,0.20234113712374585,0.4615384615384616,0.026755852842809364,0.012348855158219707,0,0,0,0,0,0
HOA DON,1.2307692307692308,0.2508361204013378,0.6153846153846154,0.033444816053511704,0.02058142526369951,0,0,0,0,0,0
S6CT: — admin 151104 0856393,0.8461538461538461,0.2993311036789298,1.1538461538461535,0.030100334448160536,0.034731155132492926,0,0,0,0,0,0
Ngày CT: 04/11/2015 - 08:56,0.8461538461538461,0.3394648829431438,1.0769230769230769,0.026755852842809364,0.028813995369179318,0,0,0,0,0,0
Khách hàng: Khách lẻ.,0.8461538461538461,0.3779264214046823,0.7692307692307693,0.02842809364548495,0.021867764342680732,0,0,0,0,0,0
'Điện thoại:,0.8461538461538461,0.4180602006688963,0.38461538461538464,0.02508361204013378,0.009647543092359146,0,0,0,0,0,0
Nhân viên: Administrator,0.8461538461538461,0.4581939799331104,0.9230769230769232,0.02842809364548495,0.02624131721121688,0,0,0,0,0,0
SL ĐGi CK_ TTiền,0.9230769230769232,0.5050167224080268,1.2307692307692308,0.03678929765886288,0.04527913558013893,0,0,0,0,0,0
Lầu thái,0.9230769230769232,0.5518394648829431,0.2307692307692308,0.02508361204013378,0.005788525855415489,0,0,0,0,0,0
"41,00 130.000 0 130000",1.0,0.5819397993311036,1.1538461538461535,0.02508361204013378,0.02894262927707744,0,0,0,0,0,0
Cánh gà nướng,0.8461538461538461,0.617056856187291,0.6153846153846154,0.02842809364548495,0.017494211474144584,0,0,0,0,0,0
100.0 60000.0 0.0 60.0,1.0,0.6454849498327759,1.1538461538461535,0.03177257525083612,0.03666066375096475,0,0,0,0,0,0
Bồ xào củ hành,0.8461538461538461,0.68561872909699,0.6153846153846154,0.026755852842809364,0.01646514021095961,0,0,0,0,0,0
"4,00 65.000 0 65.000",1.0,0.7140468227424749,1.1538461538461535,0.02842809364548495,0.032801646514021086,0,0,0,0,0,0
Heo rừng nướng ngữ vị,0.8461538461538461,0.7558528428093646,0.7692307692307693,0.02508361204013378,0.019295086184718292,0,0,0,0,0,0
"41,00 65000 09 6535000",1.0,0.7842809364548495,1.1538461538461535,0.026755852842809364,0.030872137895549268,0,0,0,0,0,0
(Cang ghe rang mudi,0.8461538461538461,0.8210702341137124,0.6923076923076923,0.023411371237458192,0.016207872395163362,0,0,0,0,0,0
100.0 65.0 0.0 65.0,1.0,0.8494983277591973,1.1538461538461535,0.02842809364548495,0.032801646514021086,0,0,0,0,0,0
Mì xảo bò.,0.8461538461538461,0.8862876254180602,0.38461538461538464,0.026755852842809364,0.010290712631849757,0,0,0,0,0,0
_ T00 50000 0 50.000,1.0,0.9180602006688964,1.1538461538461535,0.026755852842809364,0.030872137895549268,0,0,0,0,0,0
Tổng cộng 435.000,0.8461538461538461,0.979933110367893,1.3076923076923077,0.026755852842809364,0.03498842294828917,0,0,0,0,0,0
Thué GTGT 0%,0.8461538461538461,1.0083612040133778,0.7692307692307693,0.03177257525083612,0.02444044250064317,0,0,0,0,0,0
E'EDEEEEE:,0.4615384615384616,0.14543630892678033,0.5769230769230769,0.036108324974924784,0.020831725947071986,0,0,0,0,0,0
a pees ee Be oe PCa,0.38461538461538464,0.1855566700100301,0.7307692307692307,0.018054162487462392,0.01319342643314559,0,0,0,0,0,0
faffE- pnH't7 1n hñnñ.,0.5,0.2106318956870612,0.5,0.020060180541624874,0.010030090270812435,0,0,0,0,0,0
ORDO THANE TOM:,0.38461538461538464,0.2657973921765296,0.7307692307692307,0.028084252758274825,0.020523107784893142,0,0,0,0,0,0
UD,0.6538461538461539,0.3049147442326981,0.2307692307692308,0.02106318956870612,0.004860736054316797,0,0,0,0,0,0
"Ss F7, ĐC0:",0.2307692307692308,0.3309929789368105,0.4230769230769231,0.0230692076228686,0.009760049378905948,0,0,0,0,0,0
ay 51v: Gia 10212.,0.2692307692307692,0.34904714142427284,0.9615384615384616,0.027081243731193583,0.026039657433839986,0,0,0,0,0,0
RAR,0.2307692307692308,0.3721163490471414,0.19230769230769232,0.0230692076228686,0.004436386081320885,0,0,0,0,0,0
Ped Haat - silo ke OT 2,0.2692307692307692,0.4092276830491474,0.9615384615384616,0.0230692076228686,0.02218193040660443,0,0,0,0,0,0
(EErE rrerl' TG) THUDU' 1ELUN,0.19230769230769232,0.4423269809428285,1.1153846153846154,0.026078234704112337,0.029087261785356068,0,0,0,0,0,0
,0.19230769230769232,0.4744232698094283,1.1153846153846154,0.030090270812437318,0.03356222513694932,0,0,0,0,0,0
""".ncỔ 25) zZUUU d4:",0.19230769230769232,0.5125376128385155,1.1153846153846154,0.024072216649949848,0.02684978010955945,0,0,0,0,0,0
"ZFamawisncoan. 2D. 280G7- 20,006",0.19230769230769232,0.5506519558676028,1.1153846153846154,0.026078234704112337,0.029087261785356068,0,0,0,0,0,0
HA.,0.19230769230769232,0.5747241725175527,0.19230769230769232,0.018054162487462392,0.003471954324511997,0,0,0,0,0,0
"(ung XcBbmaoel, 2Ð 31721 Si ties",0.19230769230769232,0.5997993981945837,1.1153846153846154,0.027081243731193583,0.030206002623254374,0,0,0,0,0,0
Mocha ‹Jc<Eitnidl TU: eo  23LL5Í,0.15384615384615385,0.6369107321965898,1.1538461538461535,0.026078234704112337,0.030090270812437318,0,0,0,0,0,0
ankgManm 1713 32005: 3200.,0.15384615384615385,0.6730190571715146,1.1538461538461535,0.027081243731193583,0.031247588920607982,0,0,0,0,0,0
-CRfEUceiriglce 20 30000 52001:,0.15384615384615385,0.7091273821464393,1.1538461538461535,0.030090270812437318,0.03471954324511998,0,0,0,0,0,0
“Bend >,0.15384615384615385,0.7311935807422267,0.2307692307692308,0.022066198595787363,0.005092199675950929,0,0,0,0,0,0
JEnpimiecrin. AND! zãnan 25007,0.1153846153846154,0.7612838515546639,1.1923076923076923,0.03309929789368105,0.0394645474886197,0,0,0,0,0,0
min. 40  2ãponu Sim,0.1153846153846154,0.8034102306920762,1.1923076923076923,0.029087261785356068,0.03468096597484762,0,0,0,0,0,0
ever depabecinas Oo aS op 350i,0.1153846153846154,0.8445336008024072,1.1923076923076923,0.031093279839518564,0.03707275673173367,0,0,0,0,0,0
":EBDNG : JJ5IO 44,000",0.1153846153846154,0.8896690070210632,1.2307692307692308,0.029087261785356068,0.035799706812745934,0,0,0,0,0,0
TIEN MAT 404:000:,0.1153846153846154,0.9247743229689068,1.2307692307692308,0.04012036108324975,0.04937890594861508,0,0,0,0,0,0
‘Ban tania boningan dong.,0.1153846153846154,0.970912738214644,0.8846153846153846,0.036108324974924784,0.031941979785510374,0,0,0,0,0,0
"'§OTIENINHABHIBỨA —“ $00,000:",0.1153846153846154,1.004012036108325,1.2307692307692308,0.0320962888665998,0.03950312475889206,0,0,0,0,0,0
"“SỞ 'TIÊN THÔI LAI 86,000",0.07692307692307693,1.0471414242728183,1.2692307692307692,0.03811434302908726,0.04837589692153383,0,0,0,0,0,0
XIN GÀM 'ØN- HEN BÀP. LAIL,0.3076923076923077,1.111334002006018,0.9615384615384616,0.03410230692076228,0.0327906797315022,0,0,0,0,0,0
BILL HOA DO'N KHO 8CM,0.2307692307692308,0.012227074235807859,1.1538461538461535,0.032314410480349345,0.03728585824655694,0,0,0,0,0,0
MR.BOOM,0.5769230769230769,0.050655021834061134,0.4230769230769231,0.03406113537117904,0.014410480349344978,0,0,0,0,0,0
Đ/C: KĐT Sinh Thái Cao Cáp,0.3461538461538461,0.07598253275109171,0.7692307692307693,0.036681222707423584,0.0282163251595566,0,0,0,0,0,0
Đan Phượng - Hà Nội -,0.5,0.1039301310043668,0.5769230769230769,0.0314410480349345,0.01813906617400067,0,0,0,0,0,0
09144622222 -,0.5769230769230769,0.1301310043668122,0.4230769230769231,0.027074235807860263,0.011454484380248571,0,0,0,0,0,0
HÓA ĐƠN THANH TOÁN,0.38461538461538464,0.16069868995633188,0.7692307692307693,0.03406113537117904,0.026200873362445413,0,0,0,0,0,0
HĐ: 0003,0.2692307692307692,0.20087336244541484,0.38461538461538464,0.022707423580786028,0.008733624454148471,0,0,0,0,0,0
Ngày: 20/04/2018 Giờ: 16:05:09,0.2692307692307692,0.22358078602620088,1.0,0.028820960698689963,0.028820960698689963,0,0,0,0,0,0
BANS 12,0.2692307692307692,0.2445414847161572,1.0384615384615383,0.03580786026200873,0.03718508565670138,0,0,0,0,0,0
TÊNHÀNSG SL ĐGIÁ T.TIÊN,0.3076923076923077,0.2838427947598253,0.9230769230769232,0.025327510917030567,0.02337924084648976,0,0,0,0,0,0
Thúc ăn,0.2692307692307692,0.314410480349345,0.2307692307692308,0.019213973799126642,0.0044339939536446075,0,0,0,0,0,0
"2. Cảnh gà chiên 1 34,000 34,000",0.2307692307692308,0.3432314410480349,1.0384615384615383,0.028820960698689963,0.029929459187101107,0,0,0,0,0,0
giòn cav -,0.2307692307692308,0.3641921397379913,0.2307692307692308,0.017467248908296942,0.004030903594222372,0,0,0,0,0,0
"18. Xúc xÍehchiên 1 15,000 15,000",0.2307692307692308,0.3868995633187773,1.0384615384615383,0.029694323144104806,0.030836412495801144,0,0,0,0,0,0
"18.Khoaitiylắ€c 1 17.000 17,000",0.2307692307692308,0.41746724890829695,1.0384615384615383,0.028820960698689963,0.029929459187101107,0,0,0,0,0,0
"Comboi 1 79/000 79,000",0.2307692307692308,0.4480349344978166,1.0384615384615383,0.02794759825327511,0.029022505878401075,0,0,0,0,0,0
]|->Đùi gà giòn cay,0.2307692307692308,0.4777292576419214,0.4230769230769231,0.02096069868995633,0.008867987907289217,0,0,0,0,0,0
uv,1.1923076923076923,0.4899563318777293,0.07692307692307693,0.019213973799126642,0.001477997984548203,0,0,0,0,0,0
